2014-03-27	18:52:52		1395957514	107725	2	4299726752	**** Unrecognized command - say
2014-03-27	18:52:52		1395957514	107726	2	4299726752	**** Unrecognized command - say
2014-03-27	18:53:04		1395957514	107738	2	4299738008	**** Unrecognized command - say
2014-03-27	18:53:04		1395957514	107739	2	4299738008	**** Unrecognized command - say
2014-03-27	18:53:05		1395957514	107750	2	4299738786	**** Unrecognized command - say
2014-03-27	18:53:05		1395957514	107751	2	4299738786	**** Unrecognized command - say
2014-03-27	18:53:06		1395957514	107766	2	4299740507	**** Unrecognized command - say
2014-03-27	18:53:06		1395957514	107767	2	4299740507	**** Unrecognized command - say
2014-03-27	18:53:13		1395957514	107782	2	4299747757	**** Unrecognized command - say
2014-03-27	18:53:13		1395957514	107783	2	4299747760	**** Unrecognized command - say
2014-03-27	18:53:19		1395957514	107812	2	4299753325	**** Unrecognized command - say
2014-03-27	18:53:19		1395957514	107813	2	4299753328	**** Unrecognized command - say
2014-03-27	18:53:25		1395957514	107885	2	4299759694	**** Unrecognized command - say
2014-03-27	18:53:25		1395957514	107886	2	4299759697	**** Unrecognized command - say
2014-03-27	18:53:43		1395957514	107998	2	4299777346	**** Unrecognized command - say
2014-03-27	18:53:43		1395957514	107999	2	4299777349	**** Unrecognized command - say
2014-03-27	18:53:47		1395957514	108057	2	4299781511	**** Unrecognized command - say
2014-03-27	18:53:47		1395957514	108058	2	4299781514	**** Unrecognized command - say
2014-03-27	18:53:51		1395957514	108072	2	4299785045	**** Unrecognized command - say
2014-03-27	18:53:51		1395957514	108073	2	4299785048	**** Unrecognized command - say
2014-03-27	18:53:52		1395957514	108078	2	4299786148	**** Unrecognized command - say
2014-03-27	18:53:52		1395957514	108079	2	4299786148	**** Unrecognized command - say
2014-03-27	18:53:53		1395957514	108090	2	4299787209	**** Unrecognized command - say
2014-03-27	18:53:53		1395957514	108091	2	4299787210	**** Unrecognized command - say
2014-03-27	18:54:01		1395957514	108117	2	4299794757	**** Unrecognized command - say
2014-03-27	18:54:01		1395957514	108118	2	4299794757	**** Unrecognized command - say
2014-03-27	18:54:08		1395957514	108181	2	4299802119	**** Unrecognized command - say
2014-03-27	18:54:08		1395957514	108182	2	4299802120	**** Unrecognized command - say
2014-03-27	18:54:18		1395957514	108199	2	4299811897	**** Unrecognized command - shoo
2014-03-27	18:54:18		1395957514	108200	2	4299811899	**** Unrecognized command - say
2014-03-27	18:54:29		1395957514	108282	2	4299823172	**** Unrecognized command - tell
2014-03-27	18:54:29		1395957514	108283	2	4299823175	**** Unrecognized command - say
2014-03-27	18:54:31		1395957514	108299	2	4299825516	**** Unrecognized command - say
2014-03-27	18:54:31		1395957514	108300	2	4299825516	**** Unrecognized command - say
2014-03-27	18:54:38		1395957514	108367	2	4299832245	**** Unrecognized command - say
2014-03-27	18:54:38		1395957514	108368	2	4299832248	**** Unrecognized command - say
2014-03-27	18:54:58		1395957514	108435	2	4299852474	**** Unrecognized command - say
2014-03-27	18:54:58		1395957514	108436	2	4299852476	**** Unrecognized command - say
2014-03-27	18:55:11		1395957514	108451	2	4299864859	**** Unrecognized command - say
2014-03-27	18:55:11		1395957514	108452	2	4299864862	**** Unrecognized command - say
2014-03-27	18:55:34		1395957514	108523	2	4299888260	**** Unrecognized command - say
2014-03-27	18:55:34		1395957514	108524	2	4299888260	**** Unrecognized command - say
2014-03-27	18:55:46		1395957514	108637	2	4299899904	**** Unrecognized command - say
2014-03-27	18:55:46		1395957514	108638	2	4299899907	**** Unrecognized command - say
2014-03-27	18:56:01		1395957514	108664	2	4299914623	**** Unrecognized command - say
2014-03-27	18:56:01		1395957514	108665	2	4299914626	**** Unrecognized command - say
2014-03-27	18:56:01		1395957514	108676	2	4299915358	**** Unrecognized command - say
2014-03-27	18:56:01		1395957514	108677	2	4299915359	**** Unrecognized command - say
2014-03-27	18:56:06		1395957514	108736	2	4299919685	**** Unrecognized command - say
2014-03-27	18:56:06		1395957514	108737	2	4299919687	**** Unrecognized command - say
2014-03-27	18:56:18		1395957514	108811	2	4299932466	**** Unrecognized command - say
2014-03-27	18:56:18		1395957514	108812	2	4299932469	**** Unrecognized command - say
2014-03-27	18:56:24		1395957514	108850	2	4299937733	**** Unrecognized command - outfitshoulders
2014-03-27	18:56:24		1395957514	108851	2	4299937734	**** Unrecognized command - say
2014-03-27	18:56:35		1395957514	108880	2	4299949508	**** Unrecognized command - say
2014-03-27	18:56:35		1395957514	108881	2	4299949510	**** Unrecognized command - say
2014-03-27	18:56:37		1395957514	108902	2	4299950733	**** Unrecognized command - say
2014-03-27	18:56:37		1395957514	108903	2	4299950734	**** Unrecognized command - say
2014-03-27	18:57:06		1395957514	109014	2	4299979839	**** Unrecognized command - say
2014-03-27	18:57:06		1395957514	109015	2	4299979840	**** Unrecognized command - say
2014-03-27	18:57:11		1395957514	109089	2	4299985453	**** Unrecognized command - say
2014-03-27	18:57:11		1395957514	109090	2	4299985456	**** Unrecognized command - say
2014-03-27	18:57:13		1395957514	109117	2	4299986997	**** Unrecognized command - say
